country,code,courses,college,city,type
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shantabaa Medical College and General Hospital,Amreli,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Sheikh Bhikhari Medical College,Hazaribagh,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Sher-i-Kashmir Institute of Medical Sciences (SKIMS),Srinagar,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shija Academy of Health Sciences,Imphal,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shimoga Institute of Medical Sciences,Shimoga,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shree Narayan Medical Institute and Hospital,Saharsa,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shri Atal Bihari Vajpayee Medical College and Research Institute,Bangalore,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Shri B.M. Patil Medical College Hospital & Research Centre, B.L.D.E. University",Bijapur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shri Balaji Institute of Medical Science,Raipur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shri Bhausaheb Hire Government Medical College,Dhule,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shri Gorakshnath Medical College Hospital & Research Centre,Gorakhpur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shri Guru Ram Rai Institute of Medical & Health Sciences,Dehradun,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shri Jagannath Pahadiya Medical College Bharatpur,Bharatpur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shri Kalyan Government Medical College Sikar,Sikar,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shri Lal Bahadur Shastri Government Medical College,Mandi,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shri Ram Murti Smarak Institute of Medical Sciences,Bareilly,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Shri Ramchandra Institute of Medical Sciences, Aurangabad",Aurangabad,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shri Ramkrishna Institute of Medical Sciences & Sanaka Hospitals,Durgapur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shri Rawatpura Sarkar Institute of Medical Sciences and Research,,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shri Rawatpura Sarkar Institute of Medical Sciences and Research,Raipur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shri Sathya Sai Medical College and Research Institute,Kancheepuram,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shri Shankaracharya Institute of Medical Sciences,Bhilai,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shri Siddhi Vinayak Medical College & Hospital,Sambhal,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shri Vasantrao Naik Government Medical College,Yavatmal,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shridevi Institute of Medical Sciences & Research Hospital,Tumkur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shrimant Rajmata Vijayaraje Scindia Medical College and Hospital,Shivpuri,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Shyam Shah Medical College,Rewa,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Siddhartha Medical College,Vijayawada,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Sikkim Manipal Institute of Medical Sciences, Sikkim Manipal University",Gangtok,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Silchar Medical College,Silchar,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Sindhudurg Shikshan Prasarak Mandal Medical College and Lifetime Hospital Padave,Ranbambuli,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,SKS Hospital Medical College & Research Centre,Chhata,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Smt. B.K. Shah Medical Institute and Research Centre,Vadodara,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Smt. Kashibai Navale Medical College and Hospital,Pune,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Sri Padmavathi Medical College for Women,Tirupati,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Sri Ramachandra Institute of Higher Education and Research (Deemed University),Chennai,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Sri Siddhartha Institute of Medical Sciences & Research Centre,Bangalore,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Sri Siddhartha Medical College,Tumkur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Sri Venkateshwaraa Medical College Hospital & Research Centre, Pondicherry",Pondicherry,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Sri Venkateswara Medical College,Tirupati,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Sri Venkateswaraa Medical College Hospital and Research Institute Chennai,Chennai,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Srinivas Institute of Medical Sciences and Research Centre,Mangalore,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Srinivasan Medical College and Hospital,Tiruchirappalli,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Sriram Chandra Bhanja Medical College,Cuttack,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,St. John's Medical College,Bangalore,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,St. Peters Medical College Hospital and Research Institute,Krishnagiri,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Stanley Medical College,Chennai,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,State Medical College Shahjahanpur,Shahjahanpur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Subbaiah Institute of Medical Sciences,Shimoga,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Subharti Medical College,Meerut,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Sudha Medical College,Masaurhi,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Sukh Sagar Medical College and Hospital Jabalpur,Jabalpur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Surabhi Institute of Medical Sciences,Siddipet,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Surat Municipal Institute of Medical Education and Research,Surat,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Swami Ramanand Teerth Rural Medical College,Ambajogai,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Swaminayaran Institute of Medical Sciences & Research,Gandhinagar,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Swamy Vivekanandha Medical College Hospital and Research Institute,Tiruchengode,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Symbiosis Medical College for Women Pune,Pune,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,T.D. Medical College,Alappuzha,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,T.S. Misra Medical College & Hospital,Lucknow,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Tagore Medical College and Hospital,Chennai,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Tamralipto Government Medical College and Hospital,Tamluk,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Teerthanker Mahaveer Medical College, Moradabad",Moradabad,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Terna Medical College,Navi Mumbai,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Tezpur Medical College & Hospital,Tezpur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Thanjavur Medical College,Thanjavur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"The Oxford Medical College, Hospital & Research Centre",Bangalore,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Theni Government Medical College,Theni,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Thoothukudi Medical College,Thoothukudi (Tuticorin),university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Tinsukia Medical College,Makum,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Tirunelveli Medical College,Tirunelveli,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Tomo Riba Institute of Health & Medical Sciences,Naharlagun,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Topiwala National Medical College,Mumbai,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Travancore Medical College,Kollam,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Trichy SRM Medical College Hospital and Research Centre,Tiruchirappalli,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Tripura Medical College & Dr. B. R. Ambedkar Memorial Teaching Hospital,Agartala,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Tripura Santiniketan Medical College & Hospital,Tripura,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,TRR Institute of Medical Sciences Patancheru,Sangareddy,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Uma Nath Singh Autonomous State Medical College Jaunpur,Jaunpur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,United Institute of Medical Sciences Allahabad,Prayagraj,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,University College of Medical Sciences and Guru Teg Bahadur Hospital,New Delhi,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Uttar Pradesh University of Medical Sciences,Etawah,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Vardhman Mahavir Medical College & Safdarjung Hospital,New Delhi,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Varun Arjun Medical College & Rohilkhand Hospital,Banthra,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Vedantaa Institute of Medical Sciences,Dahanu,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Veer Surendra Sai Institute of Medical Sciences and Research,Burla,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Velammal Medical College Hospital and Research Institute,Madurai,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Vels Medical College and Hospital,Tiruvallur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Venkateshwara Institute of Medical Sciences,Gajraula,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Vijayanagar Institute of Medical Sciences,Bellary,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Vinayaka Mission's Kirupananda Variyar Medical College, Salem",Salem,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Vinayaka Mission's Medical College, Karaikal",Karaikal,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Virendra Kumar Sakhlecha Government Medical College,Neemuch,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Viswabharathi Medical College,Kurnool,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Vivekanand Institute Of Medical Sciences & Research, Valia",Valia,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Vyas Medical College & Hospital,Jodhpur,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,"Vydehi Institute of Medical Sciences & Research Centre, Bangalore",Bangalore,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,World College of Medical Sciences & Research,Jhajjar,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Yadgiri Institute of Medical Sciences,Yadgiri,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Yenepoya Medical College,Mangalore,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Zoram Medical College,Falkawn,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,Zydus Medical College and Hospital,Dahod,university
Kazakhstan,KZ,AMC|PLAB|FMGE/NExT|NEET PG,Al-Farabi Kazakh National University Faculty of Medicine and Health Care,Almaty,university
Kazakhstan,KZ,AMC|PLAB|FMGE/NExT|NEET PG,Asfendiyarov Kazakh National Medical University,Almaty,university
Kazakhstan,KZ,AMC|PLAB|FMGE/NExT|NEET PG,Caspian University International School of Medicine,Almaty,university
Kazakhstan,KZ,AMC|PLAB|FMGE/NExT|NEET PG,International Kazakh-Turkish University named after Khoja Ahmet Yassawi Faculty of Medicine,Turkistan,university
Kazakhstan,KZ,AMC|PLAB|FMGE/NExT|NEET PG,"International Medical School, University of International Business",Almaty,university
