country,code,courses,college,city,type
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Shandong University of Traditional Chinese Medicine,Jinan,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Shanghai Jiao Tong University School of Medicine,Shanghai,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,"Shanghai Medical College, Fudan University",Shanghai,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Shanghai School of Medicine,Shanghai,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Shantou University Medical College,Shantou,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Shanxi Datong University School of Medicine,Datong,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Shanxi Medical University,Taiyuan,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Shaoxing University Medical College,Shaoxing,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Shenyang Medical College,Shenyang,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Shenzhen University College of Medicine,Shenzhen,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Shihezi University School of Medicine,Shihezi,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Soochow University Medical College,Suzhou,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Southeast University Medical College,Nanjing,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Southern Medical University,Guangzhou,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Southwest Medical University,Luzhou,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Sun Yat-sen University School of Medicine,Shenzhen,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Taizhou University Medical School,Taizhou,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Tianjin Medical University Clinical Medical College,Tianjin,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Tianjin Medical University School of Basic Medical Sciences,Tianjin,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Tianjin Second Medical College,Tianjin,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Tibet University Medical College,Lhasa,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Tongji Medical College of Huazhong University of Science & Technology,Wuhan,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Tongji University School of Medicine,Shanghai,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Tsinghua University School of Medicine,Beijing,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,University of South China Faculty of Medicine,Hengyang,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Wannan Medical College,Wuhu,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Wenzhou Medical University,Wenzhou,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,"West China School of Medicine, Sichuan University",Chengdu,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Wuhan University School of Medicine,Wuhan,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Xi'an Jiaotong University College of Medicine,Xi'an,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Xi'an Medical University,Xi'an,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Xiamen University School of Medicine,Xiamen,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Xiangnan University School of Medicine,Chenzhou,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,"Xiangya School of Medicine, Central South University",Changsha,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Xinjiang College of Traditional Chinese Medicine,Urumqi,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Xinjiang Medical University,Urumqi,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Xuzhou Medical University,Xuzhou,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Yanbian University Health Science Center,Yanji,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Yangtze University Medical School,Jingzhou,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Yangzhou University College of Medicine,Yangzhou,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Yichun University School of Medicine,Yichun,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Yishui Medical School,Yishui,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Youjiang Medical University for Nationalities,Baise,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Yuzhou University School of Medicine,Chongqing,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Zhejiang Chinese Medical University,Hangzhou,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Zhejiang University,Hangzhou,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Zhengzhou University Medical School,Zhengzhou,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,"Zhongshan School of Medicine, Sun Yat-Sen University",Guangzhou,university
China,CN,AMC|PLAB|FMGE/NExT|NEET PG,Zunyi Medical University,Zunyi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Akaki Tsereteli State University Faculty of Medicine,Kutaisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Alte University School of Medicine,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Avicenna - Batumi Medical University,Batumi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Batumi Shota Rustaveli State University Faculty of Education and Science,Batumi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,BAU International University Faculty of Medicine,Batumi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Caucasus International University Faculty of Medicine,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Caucasus Medicine School,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Central University of Europe Faculty of Medicine,Kutaisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Classical and Traditional Medicine Academy,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Critical Care Medicine Institute,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,David Aghmashenebeli University of Georgia Faculty of Medicine,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,David Tvildiani Medical University AIETI Medical School,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,East European University Faculty of Healthcare Sciences,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,East-West University School of Medicine,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,European University Faculty of Medicine,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Georgian American University,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Georgian National University SEU Faculty of Medicine,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Grigol Robakidze University School of Medicine,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Ilia State University Faculty of Natural Sciences and Medicine,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,International Black Sea University School of Medicine,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,International University of Tbilisi School of Health,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Ivane Javakhishvili Tbilisi State University Faculty of Medicine,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Ken Walker International University Faculty of Medicine and Stomatology,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Kutaisi Institute of Medicine,Kutaisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Medical Institute of Reconstruction Plastic Surgery and Dermocosmetology,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,New Vision University School of Medicine,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Petre Shotadze Tbilisi Medical Academy Faculty of Medicine,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Quality Control Teaching University of Georgia,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Tbilisi Humanitarian Teaching University Faculty of Health,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Tbilisi Medical Institute 'Vita',Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Tbilisi Medical Teaching University 'Hippocrates',Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Tbilisi National University 'Gaenati',Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Tbilisi State Medical University Faculty of Medicine,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,Tbilisi University 'Metekhi',Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,University Geomedi LLC Faculty of Medicine,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,University of Georgia School of Health Sciences,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,University of Legia and Company Faculty of Medicine,Tbilisi,university
Georgia,GE,AMC|PLAB|FMGE/NExT|NEET PG,University Sakartvelo Faculty of Medicine,Tbilisi,university
Hong Kong,HK,AMC|PLAB|FMGE/NExT|NEET PG,Chinese University of Hong Kong Faculty of Medicine,Shatin,university
Hong Kong,HK,AMC|PLAB|FMGE/NExT|NEET PG,"Li Ka Shing Faculty of Medicine, University of Hong Kong",Pokfulam,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,A.C.S. Medical College and Hospital,Chennai,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,A.C.S.R. Government Medical College,Nellore,university
India,IN,AMC|PLAB|FMGE/NExT|NEET PG,A.J. Institute of Medical Sciences and Research Centre,Mangalore,university
